adresse1,codePostal,codeInsee,commune,longitude,latitude,carriere,eolienne,industrie,prioriteNationale,statutSeveso,ied,etatActivite,regimeVigueur,siret,type,mise_en_demeure,name,codeNaf,adresse2,adresse3
PECASTAING GILLES,64160,64095,BARINQUE,-0.254171,43.396288,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41358497000011,PORCS,False,EARL PECASTAING,01,Impasse Sansous,
Mme et M. Nadine et Serge LAGAHE,64160,64095,BARINQUE,-0.260086,43.409814,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38988021200029,PORCS,False,SCEA PHILIPPE - SCEA DES LAVANDES,01,rte Escoubès,
LA ROUQUETTE,46260,46020,BEAUREGARD,1.802091,44.354834,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,44950504900014,BOVINS,True,VERHAERT JOZEF,,,
,42440,42295,LES SALLES,3.764853,45.878522,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,39349785400017,BOVINS,False,GAEC DUROUX,,2 CHEMIN DE FAUCHEMAGNE,
,42440,42295,LES SALLES,3.79175,45.862424,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,38424171700014,PORCS,False,EARL DE COUBANOUZE MR ROUX PHILIPPE,,COUBANOUZE,
,42440,42295,LES SALLES,3.779932,45.829727,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40803961800017,BOVINS,False,GAEC MICHALET,,GOUTOULE,
M. Christian LAHORE-CARRATE,64160,64152,BUROS,-0.299307,43.339295,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38463372300018,PORCS,False,EARL LAHORE,01,1020 chemin de Guitte,
,64160,64194,COSLEDAA LUBE BOAST,-0.224248,43.446003,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41386995900010,PORCS,False,EARL CASTAN (ex. SANTAMARIA),01,,
Forgues,64160,64194,COSLEDAA LUBE BOAST,-0.230977,43.453601,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41375459900012,PORCS,False,PEYROU Robert,,,
CAMBAYOU Jean,64160,64194,COSLEDAA LUBE BOAST,-0.232172,43.441004,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,50987367500011,PORCS,False,EARL CASTAN,01,,
BOURGUINAT PASCAL,64160,64194,COSLEDAA LUBE BOAST,-0.233595,43.459483,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,42021785300019,VOLAILLES,False,EARL LA CASSORRE,,,
Rue de la Noue,77320,77240,JOUY SUR MORIN,3.295061,48.817274,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,34463258300011,BOVINS,False,GAEC DES DEUX MORIN,,Hameau de Pinebart,
BOURDALLE Fabrice,64160,64208,ESCOUBES,-0.240457,43.415005,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,41056791100012,PORCS,False,EARL BOURDALLE,,Chemin des Bachots,
Route départementale 42,64160,64208,ESCOUBES,-0.246625,43.420547,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38515594000013,PORCS,False,EARL BERGERAS,01,,
CHEMIN DEPARTEMENTAL 42,64160,64208,ESCOUBES,-0.240457,43.415005,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,37849134400016,PORCS,False,EARL MONGE,01,,
lieu dit JAMBETOU,64160,64208,ESCOUBES,-0.246195,43.424323,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,44506771300013,PORCS,False,EARL JAMBETOU,01,400 chemin de Sévignacq,
M. Pascal CAPDEBOSCQ,64160,64262,HIGUERES SOUYE,-0.260242,43.376171,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38408176600022,PORCS,False,SCEA DU BOS,01,"8, route des Pyrénées",
,63880,63260,OLMET,3.665133,45.704902,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,40760665600012,VOLAILLES,False,VIALLARD Roland,,Leparcel,
"3,chemin d'Abère",64160,64338,LESPOURCY,-0.15495,43.361646,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38813469400016,PORCS,False,EARL DORGANS,01,,
LA LONGAGNE,81160,81018,ARTHES,2.226263,43.970126,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,48104318000019,BOVINS,False,EARL ALBINET,01,,
LA FRENIERE,85150,85298,VAIRE,-1.771568,46.610146,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,34481454600026,BOVINS,False,GAEC LA FRENIERE,,,
LA TEMPLERIE,85150,85298,VAIRE,-1.733054,46.624671,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,41295012300015,VOLAILLES,False,BLAY STEPHANE (LE PRIEURE),,,
LES LANDES,85150,85298,VAIRE,-1.741924,46.612442,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,41295033900017,VOLAILLES,False,BLAY XAVIER,,,
FERRANDIERE,73530,73242,ST JEAN D ARVES,6.273367,45.205191,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,,BOVINS,False,VIAL RENE,,,
FERME DE COURTAYE,77320,77303,MONTDAUPHIN,3.440825,48.856352,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,38255693400018,BOVINS,False,EARL DE COURTAYE,01,,
La Lande,56920,56215,ST GONNERY,-2.821959,48.113609,False,False,False,False,Non Seveso,False,En fin d'exploitation,Autorisation,39114771700014,PORCS,False,POCARD YVES,,,
Petit Gogal,56920,56215,ST GONNERY,-2.839294,48.120258,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40965623800014,PORCS,False,MENEC Michel,,,
LE PONTREAU,85150,85138,MARTINET,-1.679367,46.660469,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32529177100013,BOVINS,False,GAEC LES LANDES DU MOULIN,,,
LE GRAND BOIS,85150,85138,MARTINET,-1.685796,46.677588,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,39785293000015,PORCS,False,PROUTEAU STEPHANIE,,2 RUE DES MOULINS,
LA PREJAUDIERE,85150,85236,ST JULIEN DES LANDES,-1.720294,46.626245,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32188372000002,BOVINS,False,GAEC LE CENTENAIRE,,,
M. ETCHEGORRY Bernard,64120,64362,LUXE SUMBERRAUTE,-1.075331,43.36766,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,34116477000016,PORCS,False,GAEC ETCHEGORRIA,01,Route de Bidache,
M.PAGES,46310,46219,PEYRILLES,1.374307,44.615395,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,38995319100019,BOVINS,False,GAEC DE PECHAULEJAC,,PECHAULEJAC,
,27230,27613,ST VINCENT DU BOULAY,0.494006,49.103229,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,51517289800014,VOLAILLES,False,CASTELIN CYRIL,01,5 ROUTE DE ST MARTIN DU TILLEUL,
LESDANIC,56920,56092,KERFOURN,-2.817097,48.054459,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,51226715400015,PORCS,False,EARL LISART,,,
Le Pellé,56920,56092,KERFOURN,-2.879258,48.023186,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,49483695000019,PORCS,False,SARL DU PELLE,,,
LE MOULIN DES LANDES,85150,85152,LES ACHARDS,-1.65857,46.594127,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,34173881300011,BOVINS,False,GAEC LE VILLAGE FLEURI,,,
LE FORTIN,85150,85152,LES ACHARDS,-1.699541,46.599902,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,32742220000011,PORCS,False,GAEC LE FORTIN,,,
LA BREBIOTTE,10140,10045,BEUREY,4.444841,48.188682,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,91269743000011,VOLAILLES,False,SARL DE LA BREBIOTTE,01,,
LA FIN,21260,21599,SELONGEY,5.183232,47.581587,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,,PORCS,False,GAEC LOUET,,,
Branguily,56920,56072,GUELTAS,-2.833925,48.079856,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,50257080700011,PORCS,False,EARL DE BRANGUILY,,,
M. BAILE Gratien,64120,64034,ARBERATS SILLEGUE,-0.982755,43.34433,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38963238100015,PORCS,False,EARL CHILUA,01,Chilua,
LA GROSSETIERE,85150,85214,STE FOY,-1.695065,46.54186,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,31694364600018,BOVINS,False,GAEC la PORTE de la GROSSETIERE,,,
"7, Penprat",56920,56151,NOYAL PONTIVY,-2.861868,48.079992,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,39993904000016,BOVINS,False,SCEA ARKENCIEL,,,
RESTEBIRO,56920,56151,NOYAL PONTIVY,-2.926479,48.059708,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,34035556900013,PORCS,False,EARL DE RESTEBIRO,,,
GUERMAHEAS,56120,56236,SAINT-SERVANT,-2.544308,47.884367,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,39427924400021,PORCS,False,EARL CLEQUIN,01,,
Kermaquer,56920,56151,NOYAL PONTIVY,-2.909827,48.055375,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,33939250800018,BOVINS,False,GAEC BEAU VILLAGE,,,
Botivo,56920,56151,NOYAL PONTIVY,-2.912134,48.070221,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40160346900016,PORCS,False,SCEA DE BOTIVO,,,
"9, Penprat",56920,56151,NOYAL PONTIVY,-2.828952,48.079571,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,39993904000016,PORCS,False,SCEA DE L'ARKENCIEL,01,,
Le Ritor,56920,56151,NOYAL PONTIVY,-2.882676,48.067683,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,53385862700011,PORCS,False,EARL DE LA LANDE DU MOULIN,,,
