"Code Commune", "Libellé commune", "Degré de Densité", "Population municipale 2018"
79100, Coulon, 3, 2260
79101, Coulonges-sur-l'Autize, 3, 2355
79102, Coulonges-Thouarsais, 3, 433
79103, Courlay, 3, 2421
79104, Cours, 3, 560
79105, Les Châteliers, 4, 473
79106, Couture-d'Argenson, 3, 401
79108, Doux, 4, 230
79109, Échiré, 2, 3441
79111, Ensigné, 4, 289
79112, Épannes, 3, 860
79114, Exireuil, 2, 1578
79115, Exoudun, 4, 567
79116, Faye-l'Abbesse, 3, 1114
79117, Faye-sur-Ardin, 3, 648
79118, Fénery, 3, 281
79119, Fenioux, 4, 628
79120, La Ferrière-en-Parthenay, 3, 762
79121, Fomperron, 4, 405
79122, Fontenille-Saint-Martin-d'Entraigues, 3, 533
79123, La Forêt-sur-Sèvre, 3, 2311
79124, Les Forges, 4, 112
79125, Fors, 3, 1811
79126, Les Fosses, 4, 439
79127, La Foye-Monjault, 3, 850
79128, François, 3, 953
79129, Fressines, 3, 1719
79130, Frontenay-Rohan-Rohan, 3, 2899
79131, Geay, 4, 314
79132, Genneton, 4, 317
79133, Germond-Rouvre, 3, 1182
79134, Glénay, 4, 571
79135, Gourgé, 3, 960
79136, Alloinay, 4, 894
79137, Granzay-Gript, 3, 903
79139, Les Groseillers, 4, 55
79140, Valdelaume, 4, 828
79141, Irais, 4, 208
79142, Juillé, 4, 100
79144, Juscorps, 3, 372
79145, Lageon, 4, 368
79147, Largeasse, 3, 732
79148, Lezay, 3, 1982
79149, Lhoumois, 4, 139
79150, Limalonges, 3, 819
79152, Lorigné, 4, 302
79153, Loubigné, 4, 158
79154, Loubillé, 4, 400
79156, Louin, 3, 687
79157, Louzy, 3, 1320
79158, Luché-sur-Brioux, 4, 132
79159, Luché-Thouarsais, 3, 526
79160, Lusseray, 4, 164
79161, Luzay, 3, 644
79162, Magné, 3, 2693
79163, Mairé-Levescault, 3, 519
79164, Maisonnay, 4, 262
79165, Maisontiers, 4, 141
79166, Marigny, 3, 877
79167, Marnes, 4, 236
79170, Mauzé-sur-le-Mignon, 3, 2891
79172, Mazières-en-Gâtine, 3, 1026
79174, Melle, 3, 6173
79175, Melleran, 4, 488
79176, Ménigoute, 3, 861
79177, Messé, 4, 193
79179, Moncoutant-sur-Sèvre, 3, 5057
79180, Montalembert, 4, 309
79183, Montravers, 3, 373
79184, La Mothe-Saint-Héray, 3, 1674
79185, Aigondigné, 3, 4677
79189, Nanteuil, 3, 1704
79190, Neuvy-Bouin, 4, 492
79191, Niort, 2, 59193
79195, Nueil-les-Aubiers, 3, 5536
79196, Plaine-et-Vallées, 3, 2384
79197, Oroux, 4, 91
79198, Paizay-le-Chapt, 4, 260
79200, Pamplie, 4, 265
79201, Pamproux, 3, 1704
79202, Parthenay, 2, 10089
79203, Pas-de-Jeu, 3, 367
79204, Périgné, 3, 1004
79205, Pers, 4, 74
79207, La Petite-Boissière, 3, 630
79208, La Peyratte, 3, 1137
79209, Pierrefitte, 4, 330
79210, Le Pin, 3, 1047
79212, Pliboux, 4, 206
79213, Pompaire, 3, 1992
79215, Pougne-Hérisson, 3, 368
79216, Prahecq, 3, 2217
79217, Prailles-La Couarde, 4, 950
79218, Pressigny, 4, 193
79220, Prin-Deyrançon, 3, 600
79223, Puihardy, 4, 62
79225, Reffannes, 3, 376
79226, Le Retail, 4, 276
79229, La Rochénard, 3, 553
79230, Rom, 4, 867
79231, Romans, 3, 708
79235, Saint-Amand-sur-Sèvre, 3, 1408
79236, Saint-André-sur-Sèvre, 3, 652
79238, Saint-Aubin-du-Plain, 3, 540
79239, Saint-Aubin-le-Cloud, 3, 1714
79241, Saint-Christophe-sur-Roc, 3, 569
79242, Voulmentin, 3, 1119
79243, Saint-Coutant, 4, 279
79244, Saint-Cyr-la-Lande, 4, 366
79246, Sainte-Eanne, 4, 605
79249, Saint-Gelais, 2, 2136
79250, Sainte-Gemme, 3, 400
79251, Marcillé, 3, 745
79252, Saint-Généroux, 4, 348
79253, Saint-Georges-de-Noisné, 3, 694
79254, Saint-Georges-de-Rex, 3, 451
79255, Saint-Germain-de-Longue-Chaume, 4, 401
79256, Saint-Germier, 4, 233
79257, Saint-Hilaire-la-Palud, 3, 1524
79258, Saint-Jacques-de-Thouars, 2, 432
79259, Saint-Jean-de-Thouars, 2, 1372
79263, Saint-Laurs, 3, 596
79265, Saint-Léger-de-Montbrun, 3, 1261
79267, Saint-Lin, 3, 326
79268, Saint-Loup-Lamairé, 3, 995
79269, Saint-Maixent-de-Beugné, 3, 414
79270, Saint-Maixent-l'École, 2, 7242
79271, Saint-Marc-la-Lande, 4, 370
79273, Saint-Martin-de-Bernegoue, 3, 795
79274, Saint-Martin-de-Mâcon, 4, 292
79276, Saint-Martin-de-Saint-Maixent, 3, 1083
79277, Saint-Martin-de-Sanzay, 3, 1090
79278, Saint-Martin-du-Fouilloux, 4, 238
79280, Saint Maurice Étusson, 3, 883
79281, Saint-Maxire, 3, 1306
79283, Sainte-Néomaye, 3, 1327
79284, Sainte-Ouenne, 3, 782
79285, Saint-Pardoux-Soutiers, 3, 1862
79286, Saint-Paul-en-Gâtine, 3, 441
79289, Saint-Pierre-des-Échaubrognes, 3, 1444
79290, Saint-Pompain, 3, 944
79293, Saint-Rémy, 3, 1128
79294, Saint-Romans-des-Champs, 4, 167
79295, Saint-Romans-lès-Melle, 3, 711
79297, Sainte-Soline, 4, 353
79298, Saint-Symphorien, 3, 1950
79299, Saint-Varent, 3, 2401
79300, Sainte-Verge, 2, 1377
79301, Saint-Vincent-la-Châtre, 4, 627
79302, Saivres, 3, 1391
79303, Salles, 3, 328
79304, Sansais, 3, 760
79306, Saurais, 4, 188
79307, Sauzé-Vaussais, 3, 1514
79308, Sciecq, 3, 637
79309, Scillé, 3, 350
79310, Secondigné-sur-Belle, 3, 501
79311, Secondigny, 3, 1802
79312, Séligné, 4, 116
79313, Sepvret, 3, 625
79316, Soudan, 3, 431
79319, Souvigné, 3, 873
79320, Surin, 3, 655
79322, Le Tallud, 3, 2000
79326, Thénezay, 3, 1409
79329, Thouars, 2, 13886
79331, Tourtenay, 4, 124
79332, Trayes, 3, 121
79334, Val-du-Mignon, 3, 1076
79335, Vallans, 3, 793
79336, Vançais, 4, 226
79337, Le Vanneau-Irleau, 3, 868
79338, Vanzay, 4, 252
79339, Vasles, 3, 1671
79340, Vausseroux, 4, 324
79341, Vautebis, 4, 113
79342, Vernoux-en-Gâtine, 4, 573
79343, Vernoux-sur-Boutonne, 4, 211
79345, Verruyes, 3, 896
79346, Le Vert, 4, 129
79347, Viennay, 3, 1105
79348, Villefollet, 4, 222
79349, Villemain, 4, 148
79350, Villiers-en-Bois, 4, 121
79351, Villiers-en-Plaine, 3, 1793
79352, Villiers-sur-Chizé, 4, 157
79354, Vouhé, 3, 362
79355, Vouillé, 3, 3345
79357, Xaintray, 3, 232
80001, Abbeville, 2, 22980
80002, Ablaincourt-Pressoir, 4, 266
80003, Acheux-en-Amiénois, 3, 581
80004, Acheux-en-Vimeu, 3, 511
80005, Agenville, 4, 84
80006, Agenvillers, 4, 253
80008, Aigneville, 3, 896
80009, Ailly-le-Haut-Clocher, 3, 997
80010, Ailly-sur-Noye, 3, 2833
80011, Ailly-sur-Somme, 2, 2952
80013, Airaines, 3, 2383
80014, Aizecourt-le-Bas, 4, 56
80015, Aizecourt-le-Haut, 4, 64
80016, Albert, 2, 9779
80017, Allaines, 3, 442
80018, Allenay, 2, 248
80019, Allery, 3, 787
80020, Allonville, 3, 762
80021, Amiens, 1, 134706
80022, Andainville, 4, 264
80023, Andechy, 4, 279
80024, Argœuves, 3, 544
80025, Argoules, 4, 327
80026, Arguel, 4, 28
80027, Armancourt, 4, 31
80028, Arquèves, 4, 157
80029, Arrest, 3, 842
80030, Arry, 3, 216
80031, Arvillers, 3, 775
80032, Assainvillers, 4, 104
80033, Assevillers, 4, 303
80034, Athies, 3, 588
80035, Aubercourt, 3, 78
80036, Aubigny, 2, 538
80037, Aubvillers, 3, 153
80038, Auchonvillers, 4, 144
80039, Ault, 3, 1397
80040, Aumâtre, 4, 175
80041, Aumont, 4, 147
80042, Autheux, 4, 122
80043, Authie, 4, 264
80044, Authieule, 2, 408
80045, Authuille, 4, 161
80046, Avelesges, 3, 55
80047, Aveluy, 3, 521
80048, Avesnes-Chaussoy, 4, 63
80049, Ayencourt, 4, 167
80050, Bacouel-sur-Selle, 3, 485
80051, Bailleul, 4, 257
80052, Baizieux, 4, 212
80053, Balâtre, 4, 70
80054, Barleux, 4, 236
80055, Barly, 4, 168
80056, Bavelincourt, 3, 96
80057, Bayencourt, 4, 77
80058, Bayonvillers, 3, 334
80059, Bazentin, 4, 77
80060, Béalcourt, 3, 105
80061, Beaucamps-le-Jeune, 4, 187
80062, Beaucamps-le-Vieux, 3, 1422
80063, Beauchamps, 3, 988
80064, Beaucourt-en-Santerre, 4, 170
80065, Beaucourt-sur-l'Ancre, 4, 89
80066, Beaucourt-sur-l'Hallue, 3, 281
80067, Beaufort-en-Santerre, 4, 194
80068, Beaumetz, 3, 220
80069, Beaumont-Hamel, 4, 208
80070, Beauquesne, 3, 1325
80071, Beauval, 3, 2036
80073, Bécordel-Bécourt, 4, 156
80074, Becquigny, 4, 130
80076, Béhen, 3, 516
80077, Béhencourt, 3, 324
80078, Bellancourt, 3, 511
80079, Belleuse, 3, 326
80080, Belloy-en-Santerre, 4, 148
80081, Belloy-Saint-Léonard, 4, 90
80082, Belloy-sur-Somme, 3, 740
80083, Bergicourt, 4, 140
80084, Bermesnil, 4, 213
80085, Bernâtre, 4, 37
80086, Bernaville, 3, 1058
80087, Bernay-en-Ponthieu, 4, 238
80088, Bernes, 3, 353
80089, Berneuil, 4, 264
80090, Berny-en-Santerre, 4, 152
80092, Bertangles, 3, 686
80093, Berteaucourt-les-Dames, 3, 1103
80094, Berteaucourt-lès-Thennes, 3, 439
80095, Bertrancourt, 3, 212
80096, Béthencourt-sur-Mer, 2, 942
80097, Béthencourt-sur-Somme, 3, 129
80098, Bettembos, 4, 106
80099, Bettencourt-Rivière, 3, 226
80100, Bettencourt-Saint-Ouen, 3, 619
80101, Beuvraignes, 3, 861
80102, Biaches, 3, 383
80103, Biarre, 4, 66
80104, Biencourt, 4, 135
80105, Billancourt, 4, 168
80106, Blangy-sous-Poix, 3, 175
80107, Blangy-Tronville, 3, 622
80108, Boisbergues, 4, 73
80109, Le Boisle, 3, 343
80110, Boismont, 3, 474
80112, Bonnay, 3, 240
80113, Bonneville, 3, 337
80114, Bosquel, 3, 336
80115, Bouchavesnes-Bergen, 4, 282
80116, Bouchoir, 4, 273
80117, Bouchon, 3, 158
80118, Boufflers, 4, 116
80119, Bougainville, 3, 422
80120, Bouillancourt-en-Séry, 3, 536
80121, Bouillancourt-la-Bataille, 3, 156
80122, Bouquemaison, 3, 488
80123, Bourdon, 3, 372
80124, Bourseville, 3, 704
80125, Boussicourt, 4, 87
80126, Bouttencourt, 3, 922
80127, Bouvaincourt-sur-Bresle, 3, 832
80128, Bouvincourt-en-Vermandois, 4, 147
80129, Bouzincourt, 3, 541
80130, Bovelles, 3, 427
80131, Boves, 3, 3281
80132, Braches, 3, 232
80133, Brailly-Cornehotte, 3, 238
80134, Brassy, 4, 79
80135, Bray-lès-Mareuil, 3, 244
80136, Bray-sur-Somme, 3, 1275
80137, Breilly, 2, 746
80138, Bresle, 4, 125
80139, Breuil, 3, 43
80140, Brévillers, 4, 107
80141, Brie, 3, 329
80142, Briquemesnil-Floxicourt, 4, 318
80143, Brocourt, 3, 101
80144, Brouchy, 3, 497
80145, Brucamps, 4, 138
80146, Brutelles, 4, 205
80147, Buigny-l'Abbé, 3, 326
80148, Buigny-lès-Gamaches, 3, 400
80149, Buigny-Saint-Maclou, 3, 524
80150, Buire-Courcelles, 3, 222
80151, Buire-sur-l'Ancre, 3, 308
80152, Bus-la-Mésière, 4, 148
80153, Bus-lès-Artois, 3, 131
80154, Bussu, 4, 213
80155, Bussus-Bussuel, 3, 293
80156, Bussy-lès-Daours, 3, 398
80157, Bussy-lès-Poix, 4, 96
80158, Buverchy, 3, 51
80159, Cachy, 4, 280
80160, Cagny, 2, 1203
80161, Cahon, 4, 205
80162, Caix, 3, 699
80163, Cambron, 3, 761
80164, Camon, 1, 4436
80165, Camps-en-Amiénois, 4, 190
80166, Canaples, 3, 702
80167, Canchy, 3, 330
80168, Candas, 3, 1105
80169, Cannessières, 4, 66
80170, Cantigny, 4, 111
80171, Caours, 3, 599
80172, Cappy, 3, 546
80173, Cardonnette, 3, 538
80174, Le Cardonnois, 4, 79
80176, Carrépuis, 4, 268
80177, Cartigny, 3, 715
80179, Caulières, 4, 219
80180, Cavillon, 4, 104
80181, Cayeux-en-Santerre, 4, 123
80182, Cayeux-sur-Mer, 3, 2445
80183, Cerisy-Buleux, 4, 264
80184, Cerisy, 3, 534
80185, Champien, 4, 284
80186, Chaulnes, 3, 2026
80187, La Chaussée-Tirancourt, 3, 650
80188, Chaussoy-Epagny, 3, 590
80189, La Chavatte, 4, 72
80190, Chépy, 3, 1231
80191, Chilly, 3, 174
80192, Chipilly, 3, 167
80193, Chirmont, 3, 136
80194, Chuignes, 4, 139
80195, Chuignolles, 4, 150
80196, Citerne, 4, 243
80197, Cizancourt, 3, 31
80198, Clairy-Saulchoix, 3, 378
80199, Cléry-sur-Somme, 3, 522
80200, Cocquerel, 3, 223
80201, Coigneux, 4, 49
80202, Coisy, 3, 361
80203, Colincamps, 4, 87
80204, Combles, 3, 738
80205, Condé-Folie, 3, 912
80206, Contalmaison, 4, 117
80207, Contay, 3, 364
80208, Conteville, 4, 219
80210, Contre, 4, 146
80211, Conty, 3, 1796
80212, Corbie, 2, 6292
80213, Cottenchy, 3, 571
80214, Coullemelle, 3, 320
80215, Coulonvillers, 4, 220
80216, Courcelette, 4, 155
80217, Courcelles-au-Bois, 4, 75
80218, Courcelles-sous-Moyencourt, 3, 144
80219, Courcelles-sous-Thoix, 4, 68
80220, Courtemanche, 4, 100
80221, Cramont, 4, 305
80222, Crécy-en-Ponthieu, 3, 1370
80223, Crémery, 4, 133
80224, Cressy-Omencourt, 4, 123
80225, Creuse, 4, 193
80226, Croix-Moligneaux, 3, 272
80227, Croixrault, 3, 447
80228, Le Crotoy, 3, 1989
80229, Crouy-Saint-Pierre, 4, 340
80230, Curchy, 4, 303
80231, Curlu, 4, 171
80232, Damery, 4, 229
80233, Dancourt-Popincourt, 4, 156
80234, Daours, 3, 776
80235, Dargnies, 3, 1197
80236, Davenescourt, 3, 575
80237, Démuin, 3, 524
80238, Dernancourt, 2, 564
80239, Devise, 4, 53
80240, Doingt, 2, 1402
80241, Domart-en-Ponthieu, 3, 1065
80242, Domart-sur-la-Luce, 3, 409
80243, Domesmont, 4, 43
80244, Dominois, 4, 174
80245, Domléger-Longvillers, 4, 302
80246, Dommartin, 3, 347
80247, Dompierre-Becquincourt, 3, 715
80248, Dompierre-sur-Authie, 3, 418
80249, Domqueur, 3, 312
80250, Domvast, 3, 351
80251, Doudelainville, 3, 351
80252, Douilly, 4, 251
80253, Doullens, 2, 5890
80256, Dreuil-lès-Amiens, 2, 1639
80258, Driencourt, 4, 87
80259, Dromesnil, 4, 87
80260, Drucat, 3, 924
80261, Dury, 3, 1464
80262, Eaucourt-sur-Somme, 3, 392
80263, L'Échelle-Saint-Aurin, 4, 50
80264, Éclusier-Vaux, 4, 84
80265, Embreville, 3, 569
80266, Englebelmer, 4, 305
80267, Ennemain, 3, 281
80268, Épagne-Épagnette, 3, 530
80269, Épaumesnil, 3, 119
80270, Épécamps, 4, 5
80271, Épehy, 3, 1129
80272, Épénancourt, 4, 124
80273, Éplessier, 3, 351
80274, Eppeville, 2, 1789
80275, Équancourt, 4, 298
80276, Équennes-Éramecourt, 4, 286
80278, Erches, 4, 188
80279, Ercheu, 3, 769
80280, Ercourt, 4, 123
80281, Ergnies, 3, 176
80282, Érondelle, 3, 511
80283, Esclainvillers, 4, 166
80284, Esmery-Hallon, 3, 748
80285, Essertaux, 3, 260
80287, Estrébœuf, 4, 239
80288, Estrées-Deniécourt, 4, 328
80290, Estrées-lès-Crécy, 3, 391
80291, Estrées-sur-Noye, 4, 272
80292, Étalon, 4, 135
80293, Ételfay, 3, 362
80294, Éterpigny, 4, 159
80295, Étinehem-Méricourt, 3, 592
80296, L'Étoile, 3, 1182
80297, Étréjust, 4, 40
80298, Étricourt-Manancourt, 3, 529
80299, La Faloise, 4, 236
80300, Falvy, 3, 156
80301, Famechon, 4, 274
80302, Faverolles, 3, 170
80303, Favières, 3, 462
80304, Fay, 4, 100
80305, Ferrières, 3, 474
80306, Fescamps, 4, 133
80307, Feuillères, 4, 153
80308, Feuquières-en-Vimeu, 2, 2499
80310, Fienvillers, 3, 684
80311, Fignières, 4, 153
80312, Fins, 3, 279
80313, Flaucourt, 4, 292
80314, Flers, 4, 199
80315, Flers-sur-Noye, 3, 508
80316, Flesselles, 3, 2016
80317, Fleury, 4, 212
80318, Flixecourt, 3, 3237
80319, Fluy, 3, 340
80320, Folies, 4, 156
80321, Folleville, 3, 142
80322, Fonches-Fonchette, 4, 170
80324, Fontaine-le-Sec, 4, 145
80325, Fontaine-lès-Cappy, 3, 51
80326, Fontaine-sous-Montdidier, 4, 108
80327, Fontaine-sur-Maye, 4, 158
80328, Fontaine-sur-Somme, 3, 525
80329, Forceville, 4, 178
80330, Forceville-en-Vimeu, 3, 237
80331, Forest-l'Abbaye, 3, 308
80332, Forest-Montiers, 3, 397
80333, Fort-Mahon-Plage, 3, 1298
80334, Fossemanant, 3, 96
80335, Foucaucourt-en-Santerre, 4, 244
80336, Foucaucourt-Hors-Nesle, 4, 81
80337, Fouencamps, 4, 204
80338, Fouilloy, 2, 1829
80339, Fouquescourt, 4, 154
80340, Fourcigny, 4, 199
80341, Fourdrinoy, 3, 401
80342, Framerville-Rainecourt, 3, 459
80343, Framicourt, 3, 171
80344, Francières, 4, 182
80345, Franleu, 3, 530
80346, Franqueville, 4, 167
80347, Fransart, 3, 156
80348, Fransu, 4, 181
80349, Fransures, 4, 134
80350, Franvillers, 3, 506
80351, Fréchencourt, 3, 258
80352, Frémontiers, 4, 157
80353, Fresnes-Mazancourt, 4, 151
80354, Fresnes-Tilloloy, 4, 204
80355, Fresneville, 4, 102
80356, Fresnoy-Andainville, 4, 90
80357, Fresnoy-au-Val, 4, 234
80358, Fresnoy-en-Chaussée, 4, 137
80359, Fresnoy-lès-Roye, 3, 287
80360, Fressenneville, 2, 2181
80361, Frettecuisse, 4, 75
80362, Frettemeule, 3, 308
80364, Friaucourt, 2, 703
80365, Fricamps, 4, 185
80366, Fricourt, 3, 490
80367, Frise, 4, 180
80368, Friville-Escarbotin, 2, 4491
80369, Frohen-sur-Authie, 4, 235
80371, Froyelles, 4, 97
80372, Frucourt, 4, 124
80373, Gamaches, 3, 2480
80374, Gapennes, 4, 280
80375, Gauville, 3, 341
80376, Gentelles, 3, 652
80377, Gézaincourt, 3, 409
80378, Ginchy, 3, 66
80379, Glisy, 3, 826
80380, Gorenflos, 3, 243
80381, Gorges, 4, 38
80383, Goyencourt, 4, 92
80384, Grandcourt, 4, 177
80385, Grand-Laviers, 3, 459
80386, Gratibus, 3, 179
80387, Grattepanche, 3, 324
80388, Grébault-Mesnil, 4, 213
80390, Grivesnes, 4, 411
80391, Grivillers, 4, 88
80392, Grouches-Luchuel, 3, 576
80393, Gruny, 3, 312
80395, Guerbigny, 3, 278
80396, Gueschart, 3, 361
80397, Gueudecourt, 4, 93
80399, Guignemicourt, 3, 395
80400, Guillaucourt, 3, 413
80401, Guillemont, 3, 130
80402, Guizancourt, 4, 136
80403, Guyencourt-sur-Noye, 3, 184
80404, Guyencourt-Saulcourt, 4, 142
80405, Hailles, 3, 429
80406, Hallencourt, 3, 1302
80407, Hallivillers, 4, 141
80408, Halloy-lès-Pernois, 3, 334
80409, Hallu, 4, 153
80410, Ham, 2, 4559
80411, Le Hamel, 3, 493
80412, Hamelet, 2, 638
80413, Hancourt, 4, 90
80414, Hangard, 3, 123
80415, Hangest-en-Santerre, 3, 1012
80416, Hangest-sur-Somme, 3, 770
80417, Harbonnières, 3, 1640
80418, Hardecourt-aux-Bois, 4, 84
80420, Harponville, 4, 175
80421, Hattencourt, 3, 294
80422, Hautvillers-Ouville, 3, 578
80423, Havernas, 3, 381
80424, Hébécourt, 3, 540
80425, Hédauville, 4, 116
80426, Heilly, 3, 435
80427, Hem-Hardinval, 3, 376
80428, Hem-Monacu, 4, 134
80429, Hénencourt, 3, 193
80430, Herbécourt, 4, 201
80431, Hérissart, 3, 683
80432, Herleville, 4, 190
80433, Herly, 4, 44
80434, Hervilly, 4, 190
80435, Hesbécourt, 4, 57
80436, Hescamps, 4, 522
80437, Heucourt-Croquoison, 4, 110
80438, Heudicourt, 3, 511
80439, Heuzecourt, 4, 167
80440, Hiermont, 4, 153
80442, Hombleux, 3, 1178
80443, Hornoy-le-Bourg, 4, 1681
80444, Huchenneville, 4, 661
80445, Humbercourt, 3, 272
80446, Huppy, 3, 755
80449, Ignaucourt, 4, 69
80450, Inval-Boiron, 3, 112
80451, Irles, 4, 123
80452, Jumel, 3, 521
80453, Laboissière-en-Santerre, 3, 142
80455, Lachapelle, 4, 91
80456, Lafresguimont-Saint-Martin, 4, 554
80458, Lahoussoye, 3, 451
80459, Laleu, 3, 108
80460, Lamaronde, 4, 65
80461, Lamotte-Brebière, 3, 216
80462, Lamotte-Buleux, 3, 357
80463, Lamotte-Warfusée, 3, 702
80464, Lanchères, 3, 918
80465, Languevoisin-Quiquery, 4, 196
80466, Lanches-Saint-Hilaire, 4, 133
80467, Laucourt, 4, 194
80468, Laviéville, 3, 170
80469, Lawarde-Mauger-l'Hortoy, 4, 162
80470, Léalvillers, 4, 164
80472, Lesbœufs, 4, 173
80473, Liancourt-Fosse, 4, 295
80474, Licourt, 3, 396
80475, Liéramont, 4, 215
80476, Liercourt, 3, 372
80477, Ligescourt, 4, 222
80478, Lignières, 4, 145
80479, Lignières-Châtelain, 3, 354
80480, Lignières-en-Vimeu, 4, 113
80481, Lihons, 3, 458
80482, Limeux, 4, 140
80484, Liomer, 3, 388
80485, Ô-de-Selle, 3, 1179
80486, Long, 3, 618
80487, Longavesnes, 4, 79
80488, Longpré-les-Corps-Saints, 3, 1587
80489, Longueau, 1, 5765
80490, Longueval, 3, 273
80491, Longuevillette, 4, 75
80493, Louvencourt, 4, 294
80494, Louvrechy, 4, 201
80495, Lucheux, 3, 521
80496, Machiel, 4, 154
80497, Machy, 4, 118
80498, Mailly-Maillet, 3, 632
80499, Mailly-Raineval, 4, 300
80500, Maisnières, 3, 531
80501, Maison-Ponthieu, 4, 283
80502, Maison-Roland, 4, 101
80503, Maizicourt, 4, 186
80504, Malpart, 4, 76
80505, Carnoy-Mametz, 4, 292
80507, Marcelcave, 3, 1263
80508, Marché-Allouarde, 3, 51
80509, Marchélepot-Misery, 3, 598
80511, Marestmontiers, 3, 111
80512, Mareuil-Caubert, 3, 836
80513, Maricourt, 4, 180
80514, Marieux, 4, 129
80515, Marlers, 4, 144
80516, Marquaix, 4, 194
80517, Marquivillers, 3, 197
80518, Martainneville, 3, 425
80519, Matigny, 3, 502
80520, Maucourt, 3, 182
80521, Maurepas, 4, 211
80522, Le Mazis, 3, 107
80523, Méaulte, 2, 1259
80524, Méharicourt, 3, 588
80525, Meigneux, 4, 179
80526, Le Meillard, 4, 155
80527, Méneslies, 3, 303
80528, Méréaucourt, 4, 9
80529, Mérélessart, 4, 193
80530, Méricourt-l'Abbé, 3, 607
80531, Méricourt-en-Vimeu, 4, 102
80533, Mers-les-Bains, 2, 2655
80535, Le Mesge, 4, 161
80536, Mesnil-Bruntel, 4, 287
80537, Mesnil-Domqueur, 4, 89
80538, Mesnil-en-Arrouaise, 4, 122
80540, Mesnil-Martinsart, 4, 235
80541, Mesnil-Saint-Georges, 4, 198
80542, Mesnil-Saint-Nicaise, 3, 561
80543, Métigny, 3, 117
80544, Mézerolles, 4, 184
80545, Mézières-en-Santerre, 3, 559
80546, Miannay, 3, 584
80547, Millencourt, 4, 205
80548, Millencourt-en-Ponthieu, 3, 354
80549, Miraumont, 3, 655
80550, Mirvaux, 4, 130
80552, Moislains, 3, 1153
80553, Molliens-au-Bois, 3, 327
80554, Molliens-Dreuil, 3, 980
80555, Monchy-Lagache, 3, 601
80556, Mons-Boubert, 3, 552
80557, Estrées-Mons, 3, 594
80558, Monsures, 4, 223
80559, Montagne-Fayel, 4, 143
80560, Montauban-de-Picardie, 4, 214
80561, Montdidier, 2, 6113
80562, Montigny-sur-l'Hallue, 3, 206
80563, Montigny-les-Jongleurs, 4, 96
80565, Montonvillers, 4, 82
80566, Fieffes-Montrelet, 3, 341
80568, Morchain, 3, 347
80569, Morcourt, 3, 327
80570, Moreuil, 3, 3986
80571, Morisel, 3, 497
80572, Morlancourt, 3, 367
80573, Morvillers-Saint-Saturnin, 4, 398
80574, Mouflers, 4, 95
80575, Mouflières, 4, 80
80576, Moyencourt, 3, 321
80577, Moyencourt-lès-Poix, 3, 183
80578, Moyenneville, 3, 719
80579, Muille-Villette, 3, 851
80580, Nampont, 3, 250
80582, Namps-Maisnil, 3, 1002
80583, Nampty, 3, 290
80584, Naours, 3, 1078
80585, Nesle, 3, 2314
80586, Nesle-l'Hôpital, 4, 156
80587, Neslette, 3, 82
80588, Neufmoulin, 3, 359
80589, Neuilly-le-Dien, 4, 100
80590, Neuilly-l'Hôpital, 3, 321
80591, Neuville-au-Bois, 3, 151
80592, Neuville-Coppegueule, 3, 507
80593, La Neuville-lès-Bray, 3, 254
80595, La Neuville-Sire-Bernard, 3, 301
80596, Neuvillette, 4, 221
80597, Nibas, 3, 852
80598, Nouvion, 3, 1259
80599, Noyelles-en-Chaussée, 3, 241
80600, Noyelles-sur-Mer, 3, 685
80601, Nurlu, 3, 373
80602, Occoches, 3, 129
80603, Ochancourt, 3, 334
80604, Offignies, 4, 80
80605, Offoy, 4, 207
80606, Oisemont, 3, 1148
80607, Oissy, 4, 212
80609, Oneux, 3, 408
80611, Oresmaux, 3, 924
80613, Oust-Marest, 3, 621
80614, Outrebois, 3, 317
80615, Ovillers-la-Boisselle, 3, 437
80616, Pargny, 3, 199
80617, Parvillers-le-Quesnoy, 4, 231
80618, Pendé, 3, 1051
80619, Pernois, 3, 728
80620, Péronne, 2, 7577
80621, Hypercourt, 3, 723
80622, Picquigny, 3, 1311
80623, Piennes-Onvillers, 4, 371
80624, Pierregot, 4, 282
80625, Trois-Rivières, 3, 1516
80626, Pissy, 4, 292
80627, Plachy-Buyon, 3, 829
80628, Le Plessier-Rozainvillers, 3, 776
80629, Pœuilly, 4, 108
80630, Poix-de-Picardie, 3, 2358
80631, Ponches-Estruval, 3, 98
80632, Pont-de-Metz, 2, 2411
80633, Ponthoile, 3, 608
80634, Pont-Noyelles, 3, 821
80635, Pont-Remy, 3, 1459
80637, Port-le-Grand, 4, 288
80638, Potte, 3, 108
80639, Poulainville, 3, 1236
80640, Pozières, 4, 266
80642, Prouville, 3, 321
80643, Prouzel, 3, 558
80644, Proyart, 3, 728
80645, Puchevillers, 3, 556
80646, Punchy, 3, 92
80647, Puzeaux, 3, 293
80648, Pys, 4, 121
80649, Quend, 3, 1313
80650, Querrieu, 3, 632
80651, Le Quesne, 4, 265
80652, Le Quesnel, 3, 780
80654, Quesnoy-le-Montant, 3, 543
80655, Quesnoy-sur-Airaines, 3, 428
80656, Quevauvillers, 3, 1085
80657, Quiry-le-Sec, 3, 322
80658, Quivières, 4, 144
80659, Raincheval, 4, 271
80661, Rainneville, 3, 1010
80662, Ramburelles, 4, 284
80663, Rambures, 3, 340
80664, Rancourt, 4, 192
80665, Regnière-Écluse, 4, 123
